City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
700,Sterling,US,39.0062,-77.4286,88.11,64,75,8.99,broken clouds
701,Ambilobe,MG,-13.2,49.05,72.23,72,11,2.33,few clouds
702,Tiberias,IL,32.7922,35.5312,93.97,38,0,14.94,clear sky
703,Riyadh,SA,24.6877,46.7219,104.14,9,89,14.79,overcast clouds
704,Warwick,US,41.7001,-71.4162,84.9,65,75,13.8,broken clouds
705,Pula,HR,44.8683,13.8481,88.36,35,20,9.22,few clouds
706,Shellbrook,CA,53.2168,-106.4011,56.43,90,100,7.56,overcast clouds
707,Faya,SA,18.3851,42.4509,77.52,25,82,10.58,broken clouds
708,Ahuimanu,US,21.4447,-157.8378,74.91,80,0,12.66,clear sky
709,Radhanpur,IN,23.8333,71.6,90.75,57,63,9.89,broken clouds
710,Bikin,RU,46.8161,134.26,71.69,97,0,4.05,clear sky
